seed,steps,max_value,steps_to_max,has_diverged,entropy,divergence_rate,values,z_score_steps,z_score_peak,iqr_outlier,is_anomaly
752,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
753,16,1130,1,False,0.0,0.0,[],-0.6744907594733457,-0.13690924471073432,False,False
754,43,4616,18,False,0.0,0.0,[],0.6263128480823924,0.6744907594376883,False,False
755,43,4616,18,False,0.0,0.0,[],0.6263128480823924,0.6744907594376883,False,False
756,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
757,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
758,40,1376,15,False,0.0,0.0,[],0.48177911390953265,-0.0233853425904679,False,False
759,40,2564,3,False,0.0,0.0,[],0.48177911390953265,0.3354352062401528,False,False
760,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
761,24,1448,7,False,0.0,0.0,[],-0.28906746834571956,0.006013854020233704,False,False
762,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
763,97,4616,72,False,0.0,0.0,[],3.2279200631938685,0.6744907594376883,False,True
764,32,2186,8,False,0.0,0.0,[],0.09635582278190653,0.24347180732876356,False,False
765,32,2186,8,False,0.0,0.0,[],0.09635582278190653,0.24347180732876356,False,False
766,32,6560,8,False,0.0,0.0,[],0.09635582278190653,0.8771891396979918,False,True
767,40,19682,8,False,0.0,0.0,[],0.48177911390953265,1.5109064720672194,False,True
768,13,768,0,False,0.0,0.0,[],-0.8190244936462054,-0.35943262626052935,False,False
769,24,1154,1,False,0.0,0.0,[],-0.28906746834571956,-0.12479679181242324,False,False
770,24,770,0,False,0.0,0.0,[],-0.28906746834571956,-0.35793435431554993,False,False
771,24,1736,2,False,0.0,0.0,[],-0.28906746834571956,0.11058574886994998,False,False
772,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
773,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
774,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
775,97,4616,72,False,0.0,0.0,[],3.2279200631938685,0.6744907594376883,False,True
776,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
777,24,1970,5,False,0.0,0.0,[],-0.28906746834571956,0.18348696597204317,False,False
778,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
779,40,1754,2,False,0.0,0.0,[],0.48177911390953265,0.11653254766877123,False,False
780,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
781,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
782,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
783,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
784,21,784,0,False,0.0,0.0,[],-0.43360120251857937,-0.34755402118874124,False,False
785,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
786,40,1124,9,False,0.0,0.0,[],0.48177911390953265,-0.13997751989461432,False,True
787,40,1772,2,False,0.0,0.0,[],0.48177911390953265,0.12241866378868262,False,False
788,21,788,0,False,0.0,0.0,[],-0.43360120251857937,-0.34462220102971497,False,False
789,21,1184,1,False,0.0,0.0,[],-0.43360120251857937,-0.11000535638851427,False,False
790,51,4616,26,False,0.0,0.0,[],1.0117361392100186,0.6744907594376883,False,False
791,51,4616,26,False,0.0,0.0,[],1.0117361392100186,0.6744907594376883,False,False
792,21,792,0,False,0.0,0.0,[],-0.43360120251857937,-0.3417052068261189,False,False
793,51,4616,26,False,0.0,0.0,[],1.0117361392100186,0.6744907594376883,False,False
794,21,794,0,False,0.0,0.0,[],-0.43360120251857937,-0.34025222274675243,False,False
795,67,19682,35,False,0.0,0.0,[],1.7825827214652707,1.5109064720672194,False,True
796,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
797,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
798,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
799,48,6074,5,False,0.0,0.0,[],0.8672024050371587,0.8327953656721484,False,True
800,21,800,0,False,0.0,0.0,[],-0.43360120251857937,-0.33591510175411776,False,False
801,40,2186,16,False,0.0,0.0,[],0.48177911390953265,0.24347180732876356,False,False
802,16,802,0,False,0.0,0.0,[],-0.6744907594733457,-0.33447661129662654,False,False
803,16,1808,2,False,0.0,0.0,[],-0.6744907594733457,0.13401371498939166,False,False
804,16,804,0,False,0.0,0.0,[],-0.6744907594733457,-0.3330416991773013,False,False
805,16,1208,1,False,0.0,0.0,[],-0.6744907594733457,-0.09843936741619481,False,False
806,16,908,3,False,0.0,0.0,[],-0.6744907594733457,-0.26295469787026604,False,False
807,48,19682,16,False,0.0,0.0,[],0.8672024050371587,1.5109064720672194,False,True
808,21,808,0,False,0.0,0.0,[],-0.43360120251857937,-0.3301825390509035,False,False
809,32,4616,7,False,0.0,0.0,[],0.09635582278190653,0.6744907594376883,False,False
810,21,810,0,False,0.0,0.0,[],-0.43360120251857937,-0.3287582559210802,False,False
811,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
812,29,812,0,False,0.0,0.0,[],-0.04817791139095327,-0.3273374808813358,False,False
813,29,1220,1,False,0.0,0.0,[],-0.04817791139095327,-0.09274219147960247,False,False
814,29,1376,4,False,0.0,0.0,[],-0.04817791139095327,-0.0233853425904679,False,False
815,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
816,21,816,0,False,0.0,0.0,[],-0.43360120251857937,-0.3245063862436443,False,False
817,29,1226,1,False,0.0,0.0,[],-0.04817791139095327,-0.08991456633453745,False,False
818,29,818,0,False,0.0,0.0,[],-0.04817791139095327,-0.3230960325471307,False,False
819,29,1844,2,False,0.0,0.0,[],-0.04817791139095327,0.1453802773402277,False,False
820,21,820,0,False,0.0,0.0,[],-0.43360120251857937,-0.321689118741097,False,False
821,21,1232,1,False,0.0,0.0,[],-0.43360120251857937,-0.08710073453770002,False,False
822,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
823,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
824,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
825,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
826,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
827,29,2096,5,False,0.0,0.0,[],-0.04817791139095327,0.21923150230670568,False,False
828,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
829,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
830,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
831,86,9476,6,False,0.0,0.0,[],2.6979630378933828,1.0893054332355345,False,True
832,13,832,0,False,0.0,0.0,[],-0.8190244936462054,-0.3133189446788864,False,False
833,21,1250,1,False,0.0,0.0,[],-0.43360120251857937,-0.07874066973547085,False,False
834,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
835,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
836,29,836,0,False,0.0,0.0,[],-0.04817791139095327,-0.31055566095373804,False,False
837,29,1256,1,False,0.0,0.0,[],-0.04817791139095327,-0.0759806913862495,False,False
838,29,944,3,False,0.0,0.0,[],-0.04817791139095327,-0.24055054691298122,False,False
839,56,4040,12,False,0.0,0.0,[],1.2526256961647848,0.5976258730870314,False,True
840,29,840,0,False,0.0,0.0,[],-0.04817791139095327,-0.3078055514560909,False,False
841,29,2132,5,False,0.0,0.0,[],-0.04817791139095327,0.22905019680902128,False,False
842,29,842,0,False,0.0,0.0,[],-0.04817791139095327,-0.30643539790329766,False,False
843,29,1898,2,False,0.0,0.0,[],-0.04817791139095327,0.16202088440352572,False,False
844,29,844,0,False,0.0,0.0,[],-0.04817791139095327,-0.30506849116291324,False,False
845,29,1268,1,False,0.0,0.0,[],-0.04817791139095327,-0.0705000385222637,False,False
846,24,1610,7,False,0.0,0.0,[],-0.28906746834571956,0.06714759216685483,False,False
847,24,4292,4,False,0.0,0.0,[],-0.28906746834571956,0.6325206628200108,False,True
848,13,848,0,False,0.0,0.0,[],-0.8190244936462054,-0.3023443568224685,False,False
849,40,4616,15,False,0.0,0.0,[],0.48177911390953265,0.6744907594376883,False,False
850,40,4616,15,False,0.0,0.0,[],0.48177911390953265,0.6744907594376883,False,False
851,40,4616,15,False,0.0,0.0,[],0.48177911390953265,0.6744907594376883,False,False
852,13,852,0,False,0.0,0.0,[],-0.8190244936462054,-0.2996330269210137,False,False
853,13,1280,1,False,0.0,0.0,[],-0.8190244936462054,-0.06507096903864361,False,True
854,37,1376,12,False,0.0,0.0,[],0.33724537973667285,-0.0233853425904679,False,False
855,37,2888,3,False,0.0,0.0,[],0.33724537973667285,0.40405077579802606,False,False
856,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
857,21,1448,4,False,0.0,0.0,[],-0.43360120251857937,0.006013854020233704,False,False
858,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
859,94,4616,69,False,0.0,0.0,[],3.083386329021009,0.6744907594376883,False,True
860,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
861,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
862,29,2186,5,False,0.0,0.0,[],-0.04817791139095327,0.24347180732876356,False,False
863,29,6560,5,False,0.0,0.0,[],-0.04817791139095327,0.8771891396979918,False,True
864,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
865,94,4616,69,False,0.0,0.0,[],3.083386329021009,0.6744907594376883,False,True
866,21,866,0,False,0.0,0.0,[],-0.43360120251857937,-0.29024249250969886,False,False
867,21,1952,2,False,0.0,0.0,[],-0.43360120251857937,0.17819487037128046,False,False
868,21,868,0,False,0.0,0.0,[],-0.43360120251857937,-0.2889133804596485,False,False
869,21,1304,1,False,0.0,0.0,[],-0.43360120251857937,-0.05436375907658484,False,False
870,21,980,3,False,0.0,0.0,[],-0.43360120251857937,-0.2189841332357591,False,False
871,113,95498,17,False,0.0,0.0,[],3.998766645449121,2.421935873529318,False,True
872,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
873,94,4616,69,False,0.0,0.0,[],3.083386329021009,0.6744907594376883,False,True
874,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
875,21,1970,2,False,0.0,0.0,[],-0.43360120251857937,0.18348696597204317,False,False
876,37,876,0,False,0.0,0.0,[],0.33724537973667285,-0.28362734690895697,False,False
877,37,1316,1,False,0.0,0.0,[],0.33724537973667285,-0.04908377370370587,False,False
878,37,1484,4,False,0.0,0.0,[],0.33724537973667285,0.020170009231786502,False,False
879,94,5012,7,False,0.0,0.0,[],3.083386329021009,0.7219581109913453,False,True
880,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
881,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
882,21,882,0,False,0.0,0.0,[],-0.43360120251857937,-0.27969437002826164,False,False
883,21,1988,2,False,0.0,0.0,[],-0.43360120251857937,0.18873095094707584,False,False
884,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
885,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
886,37,1124,6,False,0.0,0.0,[],0.33724537973667285,-0.13997751989461432,False,False
887,37,2996,3,False,0.0,0.0,[],0.33724537973667285,0.42522138578906776,False,False
888,48,4616,23,False,0.0,0.0,[],0.8672024050371587,0.6744907594376883,False,False
889,94,10844,17,False,0.0,0.0,[],3.083386329021009,1.1670836654997412,False,True
890,48,4616,23,False,0.0,0.0,[],0.8672024050371587,0.6744907594376883,False,False
891,32,4292,12,False,0.0,0.0,[],0.09635582278190653,0.6325206628200108,False,False
892,48,4616,23,False,0.0,0.0,[],0.8672024050371587,0.6744907594376883,False,False
893,48,4616,23,False,0.0,0.0,[],0.8672024050371587,0.6744907594376883,False,False
894,64,19682,32,False,0.0,0.0,[],1.6380489872924109,1.5109064720672194,False,True
895,64,19682,32,False,0.0,0.0,[],1.6380489872924109,1.5109064720672194,False,True
896,18,896,0,False,0.0,0.0,[],-0.5781349366914391,-0.27062038376724157,False,False
897,45,1376,20,False,0.0,0.0,[],0.722668670864299,-0.0233853425904679,False,True
898,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
899,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
900,37,2186,13,False,0.0,0.0,[],0.33724537973667285,0.24347180732876356,False,False
901,37,2186,13,False,0.0,0.0,[],0.33724537973667285,0.24347180732876356,False,False
902,37,2186,13,False,0.0,0.0,[],0.33724537973667285,0.24347180732876356,False,False
903,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
904,13,904,0,False,0.0,0.0,[],-0.8190244936462054,-0.26549862426250587,False,False
905,45,2906,11,False,0.0,0.0,[],0.722668670864299,0.40763360951845684,False,True
906,13,906,0,False,0.0,0.0,[],-0.8190244936462054,-0.2642252586802483,False,False
907,37,6560,13,False,0.0,0.0,[],0.33724537973667285,0.8771891396979918,False,True
908,13,908,0,False,0.0,0.0,[],-0.8190244936462054,-0.26295469787026604,False,False
909,13,1364,1,False,0.0,0.0,[],-0.8190244936462054,-0.028434253375437996,False,True
910,29,1538,4,False,0.0,0.0,[],-0.04817791139095327,0.040773427068460065,False,False
911,29,4616,4,False,0.0,0.0,[],-0.04817791139095327,0.6744907594376883,False,False
912,26,912,0,False,0.0,0.0,[],-0.19271164556381307,-0.26042194133350116,False,False
913,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
914,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
915,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
916,26,916,0,False,0.0,0.0,[],-0.19271164556381307,-0.25790025699180336,False,False
917,26,1376,1,False,0.0,0.0,[],-0.19271164556381307,-0.0233853425904679,False,False
918,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
919,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
920,26,920,0,False,0.0,0.0,[],-0.19271164556381307,-0.2553895484599913,False,False
921,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
922,26,922,0,False,0.0,0.0,[],-0.19271164556381307,-0.254138280345668,False,False
923,45,5264,7,False,0.0,0.0,[],0.722668670864299,0.7502498800379994,False,False
924,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
925,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
926,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
927,75,7928,8,False,0.0,0.0,[],2.168006012592897,0.9864322796950371,False,True
928,18,928,0,False,0.0,0.0,[],-0.5781349366914391,-0.25040067952926776,False,False
929,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
930,26,930,0,False,0.0,0.0,[],-0.19271164556381307,-0.2491601750199589,False,False
931,26,2096,2,False,0.0,0.0,[],-0.19271164556381307,0.21923150230670568,False,False
932,56,4616,31,False,0.0,0.0,[],1.2526256961647848,0.6744907594376883,False,False
933,56,4616,31,False,0.0,0.0,[],1.2526256961647848,0.6744907594376883,False,False
934,56,4616,31,False,0.0,0.0,[],1.2526256961647848,0.6744907594376883,False,False
935,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
936,18,936,0,False,0.0,0.0,[],-0.5781349366914391,-0.24545458813618945,False,False
937,110,125252,50,False,0.0,0.0,[],3.854232911276261,2.578384843869672,False,True
938,18,938,0,False,0.0,0.0,[],-0.5781349366914391,-0.24422466363074682,False,False
939,56,4616,31,False,0.0,0.0,[],1.2526256961647848,0.6744907594376883,False,False
940,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
941,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
942,83,4616,58,False,0.0,0.0,[],2.553429303720523,0.6744907594376883,False,False
943,26,4778,4,False,0.0,0.0,[],-0.19271164556381307,0.6943835712411427,False,True
944,26,944,0,False,0.0,0.0,[],-0.19271164556381307,-0.24055054691298122,False,False
945,26,1418,1,False,0.0,0.0,[],-0.19271164556381307,-0.00605425088278282,False,False
946,26,946,0,False,0.0,0.0,[],-0.19271164556381307,-0.23933102346822036,False,False
947,26,2132,2,False,0.0,0.0,[],-0.19271164556381307,0.22905019680902128,False,False
948,26,948,0,False,0.0,0.0,[],-0.19271164556381307,-0.2381140728596413,False,False
949,26,1424,1,False,0.0,0.0,[],-0.19271164556381307,-0.003620346957382273,False,False
950,21,1808,7,False,0.0,0.0,[],-0.43360120251857937,0.13401371498939166,False,False
951,21,3212,3,False,0.0,0.0,[],-0.43360120251857937,0.46536518873455057,False,True
952,26,952,0,False,0.0,0.0,[],-0.19271164556381307,-0.23568784688728,False,False
953,21,1610,4,False,0.0,0.0,[],-0.43360120251857937,0.06714759216685483,False,False
954,26,954,0,False,0.0,0.0,[],-0.19271164556381307,-0.2344785500617375,False,False
955,21,2420,5,False,0.0,0.0,[],-0.43360120251857937,0.3021069847316145,False,False
956,37,4616,12,False,0.0,0.0,[],0.33724537973667285,0.6744907594376883,False,False
957,37,4616,12,False,0.0,0.0,[],0.33724537973667285,0.6744907594376883,False,False
958,37,4616,12,False,0.0,0.0,[],0.33724537973667285,0.6744907594376883,False,False
959,83,20762,13,False,0.0,0.0,[],2.553429303720523,1.5417193708471544,False,True
960,18,960,0,False,0.0,0.0,[],-0.5781349366914391,-0.2308657968670114,False,False
961,34,1442,1,False,0.0,0.0,[],0.19271164556381307,0.003620346957382785,False,False
962,34,1376,9,False,0.0,0.0,[],0.19271164556381307,-0.0233853425904679,False,False
963,34,2168,2,False,0.0,0.0,[],0.19271164556381307,0.23870455395882068,False,False
964,18,964,0,False,0.0,0.0,[],-0.5781349366914391,-0.22846980432758504,False,False
965,18,1448,1,False,0.0,0.0,[],-0.5781349366914391,0.006013854020233704,False,False
966,18,1088,3,False,0.0,0.0,[],-0.5781349366914391,-0.1587380148393482,False,False
967,91,4616,66,False,0.0,0.0,[],2.938852594848149,0.6744907594376883,False,True
968,64,4616,39,False,0.0,0.0,[],1.6380489872924109,0.6744907594376883,False,False
969,34,2456,5,False,0.0,0.0,[],0.19271164556381307,0.310621299822097,False,False
970,64,4616,39,False,0.0,0.0,[],1.6380489872924109,0.6744907594376883,False,False
971,26,2186,2,False,0.0,0.0,[],-0.19271164556381307,0.24347180732876356,False,False
972,64,4616,39,False,0.0,0.0,[],1.6380489872924109,0.6744907594376883,False,False
973,64,4616,39,False,0.0,0.0,[],1.6380489872924109,0.6744907594376883,False,False
974,91,4616,66,False,0.0,0.0,[],2.938852594848149,0.6744907594376883,False,True
975,91,4940,4,False,0.0,0.0,[],2.938852594848149,0.7136131643747944,False,True
976,18,976,0,False,0.0,0.0,[],-0.5781349366914391,-0.2213409674624391,False,False
977,64,4616,39,False,0.0,0.0,[],1.6380489872924109,0.6744907594376883,False,False
978,34,2096,10,False,0.0,0.0,[],0.19271164556381307,0.21923150230670568,False,False
979,34,2204,2,False,0.0,0.0,[],0.19271164556381307,0.24819998441203725,False,False
980,18,980,0,False,0.0,0.0,[],-0.5781349366914391,-0.2189841332357591,False,False
981,18,1472,1,False,0.0,0.0,[],-0.5781349366914391,0.015489785791778638,False,False
982,91,4616,66,False,0.0,0.0,[],2.938852594848149,0.6744907594376883,False,True
983,91,4616,66,False,0.0,0.0,[],2.938852594848149,0.6744907594376883,False,True
984,34,984,0,False,0.0,0.0,[],0.19271164556381307,-0.21663688940885242,False,False
985,18,1664,4,False,0.0,0.0,[],-0.5781349366914391,0.08616583259153225,False,False
986,34,986,0,False,0.0,0.0,[],0.19271164556381307,-0.21546683956647295,False,False
987,26,3752,6,False,0.0,0.0,[],-0.19271164556381307,0.5549766626337569,False,True
988,34,988,0,False,0.0,0.0,[],0.19271164556381307,-0.2142991582476609,False,False
989,34,1484,1,False,0.0,0.0,[],0.19271164556381307,0.020170009231786502,False,False
990,64,7154,13,False,0.0,0.0,[],1.6380489872924109,0.9271824419917035,False,True
991,64,7532,5,False,0.0,0.0,[],1.6380489872924109,0.9568790037847179,False,True
992,72,4616,47,False,0.0,0.0,[],2.023472278420037,0.6744907594376883,False,False
993,61,4040,17,False,0.0,0.0,[],1.4935152531195512,0.5976258730870314,False,True
994,18,994,0,False,0.0,0.0,[],-0.5781349366914391,-0.21081023002355356,False,False
995,18,2240,2,False,0.0,0.0,[],-0.5781349366914391,0.25754163593516904,False,False
996,34,996,0,False,0.0,0.0,[],0.19271164556381307,-0.20965192767748628,False,False
997,34,1496,1,False,0.0,0.0,[],0.19271164556381307,0.02481256446919804,False,False
998,34,1124,3,False,0.0,0.0,[],0.19271164556381307,-0.13997751989461432,False,False
999,34,5696,7,False,0.0,0.0,[],0.19271164556381307,0.7957382167727535,False,True
1000,72,4616,47,False,0.0,0.0,[],2.023472278420037,0.6744907594376883,False,False
